47;48;45;47;48;45;45;48;46;47;49;49;42;43;47;45;48;47;46;45;45;48;48;45;41;48;50;51;47;45;42;48;49;43;44;51;47;50;47;46;40;50;50;41;49;47;48;53;46;48;48;45;47;48;49;49;45;48;48;48;45;49;54;46;44;44;49;49;50;43;47;48;49;44;49;45;47;50;47;45;47;43;50;51;46;46;45;48;48;44;18;39;45;46;46;45;48;41;45;46;47;47;44;46;48;47;44;48;47;46;47;50;44;43;44;45;49;46;45;48;40;48;45;48;48;48;47;53;47;46;47;47;35;46
49;43;47;47;48;46;48;49;45;43;48;48;47;42;49;46;47;44;45;47;52;45;47;45;49;47;49;46;26;50;52;49;44;47;48;45;45;45;50;43;47;47;47;46;46;45;50;42;45;46;47;50;47;44;42;48;44;47;47;47;47;49;48;48;45;49;50;45;50;32;47;42;45;46;42;47;47;43;45;44;41;46;42;48;46;46;47;15;45;48;46;43;48;46;49;46;43;48;47;45;51;47;48;48;42;50;15;40;47;46;50;45;26;2;19;48;47;46;44;34;46;43;48;46;47;37;44;9;46;47;38;27;46;46
48;47;48;48;43;50;49;45;46;47;44;48;47;47;47;48;47;47;50;47;48;43;45;48;46;43;51;47;47;49;45;51;44;46;46;46;48;46;50;46;44;47;48;41;50;47;47;48;41;44;46;51;47;49;48;49;48;48;45;45;49;47;48;45;49;48;44;44;46;48;46;49;47;41;47;46;49;49;47;46;46;45;46;48;50;47;52;42;46;28;46;48;45;45;45;42;49;45;41;50;46;45;48;48;44;49;48;50;49;44;51;47;46;47;45;44;49;48;46;45;48;44;46;42;45;46;50;43;43;48;45;51;47;43
44;48;48;46;53;47;48;50;45;50;47;47;45;47;49;46;46;48;46;49;42;45;49;44;50;43;48;48;43;47;44;45;49;50;49;45;46;46;49;48;46;45;43;47;51;45;49;43;46;49;43;47;46;48;48;47;47;46;44;46;47;47;47;49;44;47;49;47;47;45;46;47;51;47;47;45;45;45;47;49;43;48;46;50;47;46;47;46;49;48;46;44;48;46;49;44;42;45;49;48;48;48;44;47;49;46;48;49;47;50;38;47;47;44;48;47;44;44;44;47;46;48;45;46;47;48;46;46;42;47;50;47;46;38
47;47;49;45;49;53;47;47;45;47;49;42;45;47;46;43;44;47;50;47;48;45;44;47;42;46;42;50;47;45;41;44;36;47;46;47;48;50;45;47;44;44;50;33;46;49;46;37;49;51;50;44;46;47;44;51;49;49;47;45;52;44;45;46;42;42;44;42;38;46;50;44;48;49;44;51;46;48;45;45;44;48;46;45;48;46;45;45;48;46;46;45;45;46;45;50;47;47;46;50;47;45;44;47;44;49;49;41;47;50;52;44;46;48;48;47;46;41;49;49;45;47;45;48;42;50;43;46;43;49;48;44;47;46
41;45;47;46;45;43;49;44;41;49;48;43;43;46;46;47;44;48;45;46;40;48;50;46;52;47;47;47;51;47;50;47;46;48;48;46;47;50;48;47;45;50;44;47;50;48;45;47;37;40;49;44;47;46;48;44;44;48;49;46;45;48;49;47;48;48;46;46;51;46;45;46;49;46;52;44;47;49;48;46;43;49;45;44;48;44;44;47;45;50;46;46;48;44;46;49;48;43;46;48;42;51;40;44;50;45;46;50;47;47;42;47;46;48;50;44;49;42;44;48;46;46;51;49;51;47;47;48;49;49;45;46;39;47
47;44;48;50;44;49;51;45;49;47;45;48;43;44;44;46;47;45;48;45;43;45;49;45;43;47;48;53;47;43;48;49;49;45;45;48;47;45;46;46;45;45;49;49;46;47;49;45;49;44;42;48;48;44;49;45;44;48;43;47;50;43;43;48;46;45;49;48;46;50;48;40;48;47;49;47;45;48;46;46;50;46;47;48;46;45;46;46;45;44;48;48;48;45;46;48;45;51;45;38;45;45;48;45;47;44;44;47;49;47;49;48;49;42;41;51;43;50;47;47;47;48;46;43;45;44;45;46;45;48;47;45;45;49
46;45;44;49;44;49;46;48;47;41;42;47;41;49;45;44;48;48;44;49;47;47;47;48;48;48;48;44;45;47;45;43;45;48;46;47;44;34;48;47;37;34;48;43;45;46;48;48;49;49;51;27;46;54;47;52;46;41;48;47;43;48;47;49;46;47;44;46;51;47;44;44;44;49;46;47;47;36;38;49;46;47;45;48;46;42;47;49;43;45;46;45;44;50;46;45;38;46;44;48;47;46;49;52;45;47;46;44;43;45;48;40;46;51;44;43;47;45;47;47;48;47;48;49;47;46;43;49;51;45;46;48;45;43
45;50;48;45;51;45;48;42;48;47;45;48;49;45;47;43;47;46;48;49;46;48;49;47;43;45;46;46;47;54;45;50;42;49;50;45;52;46;46;47;46;47;47;47;47;49;43;51;46;49;46;49;47;45;48;44;42;47;50;47;47;50;42;49;47;39;47;47;43;45;46;47;45;48;46;44;43;47;44;52;45;46;46;46;51;48;47;49;45;48;44;48;48;47;52;45;46;49;44;51;48;47;50;45;49;41;47;45;48;48;47;23;44;45;48;51;49;49;45;51;41;47;44;47;45;46;48;43;49;46;48;44;47;51
47;48;49;42;44;48;49;45;47;48;46;43;45;23;43;50;48;49;49;43;50;44;44;44;46;48;47;49;48;47;44;47;47;51;45;50;47;47;50;46;48;48;40;48;42;47;47;46;44;35;45;44;50;51;49;48;49;49;51;46;46;49;42;43;47;50;42;47;48;46;50;49;44;49;48;43;43;48;47;46;48;48;43;45;41;44;43;45;51;43;42;42;50;45;41;43;50;47;51;46;46;47;45;50;45;49;49;48;47;46;43;45;45;51;44;49;47;46;53;45;45;48;45;45;49;46;47;45;42;45;47;48;41;50
