49;47;47;47;45;48;48;38;32;47;45;47;49;48;50;49;47;47;43;48;50;44;50;42;48;49;48;48;49;48;51;45;44;46;44;44;49;46;48;50;45;48;46;42;50;48;47;46;48;48;43;49;44;47;50;45;49;41;44;52;50;45;49;42;45;44;45;45;45;47;45;47;42;31;46;46;46;45;46;47;48;48;49;45;48;45;44;46;49;44;44;46;45;47;48;46;42;48;48;48;50;45;47;45;46;50;47;49;40;51;46;47;49;43;47;47;48;46;46;40;47;46;48;48;47;49;46;44;46;49;46;43;50;38
49;46;46;49;46;52;47;47;46;45;46;47;47;47;49;46;50;46;46;47;47;46;46;44;43;51;45;47;46;44;47;50;35;45;47;39;46;44;48;44;47;47;46;43;47;46;47;44;47;48;48;48;47;49;48;48;45;47;45;33;51;41;48;42;47;41;49;50;49;46;48;48;47;47;46;51;35;46;45;45;48;49;31;44;50;49;48;39;44;46;53;46;41;46;45;50;43;47;50;47;50;45;43;48;44;51;37;43;46;50;44;45;46;47;48;46;48;44;46;49;43;49;49;50;47;48;46;47;45;44;47;46;47;44
46;50;45;48;46;46;49;46;48;50;46;50;48;48;52;50;48;47;47;45;47;48;48;44;48;44;52;44;47;46;45;48;46;49;42;46;47;46;45;46;48;45;44;48;46;48;52;47;44;50;45;47;47;45;49;47;47;47;42;47;46;50;46;46;44;47;48;45;47;48;46;50;50;48;46;50;46;51;48;47;45;48;47;47;47;37;54;47;47;47;48;47;46;44;48;39;50;46;45;46;48;48;48;46;48;49;50;46;46;42;43;49;49;38;37;46;42;37;48;48;43;48;47;47;46;49;47;44;46;46;46;52;38;40
47;42;48;47;48;45;50;48;51;46;46;44;47;49;41;51;47;49;52;48;49;45;48;46;47;48;46;48;47;45;46;44;45;49;43;49;46;48;52;46;47;44;44;47;45;47;51;46;49;43;48;44;48;50;45;45;45;45;50;47;45;49;45;51;46;45;47;45;50;40;49;43;44;51;50;44;44;48;47;49;48;47;48;48;47;49;48;43;50;44;48;46;49;47;47;50;50;48;46;45;44;47;47;47;46;46;43;44;50;45;44;44;48;45;47;48;48;45;49;51;47;45;43;52;46;43;49;42;48;43;46;48;50;48
49;46;45;48;46;49;43;48;47;46;44;39;46;49;47;48;46;43;47;49;43;43;47;47;42;46;47;40;46;41;49;45;50;46;48;49;50;47;46;46;47;50;47;47;42;48;47;45;48;45;49;47;45;48;43;49;47;43;45;44;52;49;42;49;48;52;48;44;43;42;51;44;49;46;48;48;48;48;47;47;47;46;50;48;46;52;47;44;45;45;48;42;43;48;47;46;44;49;46;48;51;48;46;46;45;45;47;46;42;41;48;47;41;42;48;48;48;47;44;45;50;46;45;43;42;48;48;44;44;45;51;48;45;41
49;48;47;46;47;45;45;49;43;49;49;46;49;45;43;46;49;50;47;50;39;48;45;44;48;44;44;46;46;43;46;42;45;47;46;46;47;45;50;44;49;46;51;40;43;45;46;48;47;51;38;46;49;47;50;47;44;52;47;43;48;45;49;47;45;44;48;50;43;47;48;49;52;46;46;47;44;52;53;44;46;47;52;50;46;48;50;41;48;36;43;45;47;50;46;49;47;50;49;44;48;50;46;48;43;40;47;45;48;46;52;43;49;47;49;41;49;49;43;48;42;44;47;50;44;45;43;48;51;48;40;46;49;48
45;49;42;47;46;47;45;47;44;44;50;45;50;47;47;51;44;48;47;45;51;39;46;48;46;50;50;48;46;46;50;37;43;44;45;48;48;48;47;47;50;45;47;46;45;50;47;50;45;47;48;46;46;45;45;45;45;49;43;47;46;44;46;46;46;50;43;37;45;46;51;42;40;47;45;47;44;48;45;49;47;44;46;44;49;48;48;48;49;47;46;42;46;47;47;48;45;48;44;48;51;47;48;46;48;50;45;47;48;43;49;50;45;47;50;48;45;47;47;47;53;50;43;50;45;50;44;47;44;48;49;47;50;46
47;47;43;52;45;44;22;42;53;45;46;46;49;45;49;44;47;46;49;43;44;44;50;47;47;43;44;46;49;44;45;47;47;47;43;40;42;43;52;47;43;46;45;42;48;49;49;45;23;45;47;48;45;47;47;49;47;46;48;44;47;49;48;45;41;47;47;44;50;44;46;44;41;47;45;45;45;45;47;49;43;46;46;47;47;47;48;46;49;44;46;47;48;52;48;46;41;49;47;45;41;46;46;50;43;48;48;34;48;46;47;44;43;48;45;48;46;47;51;46;47;45;46;44;44;47;43;46;46;51;43;47;50;27
46;44;45;43;50;50;47;45;50;47;36;49;46;48;46;43;49;45;46;47;44;48;46;47;46;41;47;47;47;52;47;48;49;44;48;46;48;47;49;47;48;45;47;49;49;44;46;47;46;45;49;45;45;45;43;46;45;42;47;48;41;48;49;51;51;45;46;49;43;48;50;42;45;44;50;47;48;48;46;51;47;50;47;41;46;47;44;47;45;45;45;47;48;46;47;46;47;47;47;50;45;49;47;48;51;41;41;46;49;53;48;48;45;42;50;46;46;50;45;45;47;43;48;45;51;48;45;48;44;49;50;47;47;47
46;43;44;47;43;43;46;48;47;44;44;43;44;48;48;42;49;51;46;49;42;43;45;46;51;39;49;51;45;47;46;49;46;46;43;46;45;47;47;50;47;50;51;46;49;49;44;46;48;49;43;43;46;46;48;47;46;52;49;47;49;44;48;44;47;45;47;48;49;47;45;47;47;49;47;44;48;44;45;47;45;42;50;50;48;45;45;47;47;48;50;45;49;47;45;49;48;45;49;49;47;46;52;45;45;44;47;45;50;47;47;43;49;46;48;47;46;49;48;47;49;47;49;49;47;47;46;51;44;48;48;48;44;48
