436;0;0;0;0;316;595;78;0;0;0;0;186;294;144;78;0;0;436;237;364;748;267;78;78;0;436;0;436;0;0;0;0;436;0;872;316;275;284;66;78;436;0;0;0;872;0;0;436;0;752;436;681;122;0;66;702;363;436;99;0;78;66;436;78;686;0;0;123;0;0;66;0;514;436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;683;123;334;0;247;66;0;0;0;78;483;78;0;0;148;74;99;0;0;66;0;0;0;126;204;0;0;0;0;0;0;0;0;0;148;74;0;0;0;0;0
284;0;0;0;0;0;436;436;0;0;0;0;230;546;0;66;0;0;0;0;0;0;0;0;436;0;0;304;601;0;222;0;132;78;78;0;0;218;0;0;218;0;436;0;0;316;0;0;0;316;0;0;123;0;370;0;218;78;0;0;402;0;0;123;0;0;66;427;0;556;78;0;204;733;0;0;78;0;222;66;0;66;0;0;0;0;156;0;250;0;436;0;218;0;123;0;0;218;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;66;0;436;0;0;1036;0;0;0;0;0;0;98;0;123;0;132;0;0;0;316;0;0;0;78
436;0;436;0;0;78;218;0;123;0;0;514;0;0;0;406;0;234;0;698;250;0;0;78;0;0;431;0;0;0;247;0;0;287;0;317;0;66;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;66;0;353;285;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;66;0;0;66;0;0;0;0;0;944;13376;13037;615;0;0;0;6842;3487;2279;0;0;0;0;0;0;0;0;0;0;0;0;193;369;189;526;78;0;0;0;0;436;0;0;115;0;436;667;123;0;502;78;0;436;436;0;0;436;0;0;0
201;0;0;66;0;78;0;370;127;0;0;0;0;0;460;111;0;316;0;123;370;363;502;601;0;78;304;189;0;66;66;0;0;0;0;436;0;0;316;0;0;0;132;0;0;0;0;218;0;460;0;0;0;0;205;0;460;0;341;0;0;0;0;0;0;123;436;0;0;845;0;152;66;0;0;0;78;341;0;436;0;634;0;218;0;0;0;0;0;0;824;218;218;0;0;0;436;0;268;132;0;0;66;0;0;0;0;0;0;0;0;0;66;398;198;0;0;0;0;0;0;0;0;0;0;0;0;66;66;66;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;132;0;0;0;0;0;0;0;285;318;5300;8741;5444;7055;371;0;0;0;436;0;0;0;0;0;0;218;218;316;246;66;156;0;0;0;0;720;0;66;218;218;0;0;0;0;0;316;123;0;0;189;78;0;78;0;0;0;0;250;436;123;0;132;66;0;78;0;0;0;0;0;548;0;0;0;0;488;66;370;123;0;285;296;0;0;0;0;66;205;341;0;0;0;0;0;0;370;0;436;0;0;0;0;316;0;0;0;0;0;559;0;66;166;0;0;132;0;78;316;0;66;0;0;112;123;285
370;111;316;78;66;370;0;0;0;0;361;132;0;66;0;0;0;436;0;0;0;0;538;0;0;0;0;460;0;0;238;112;189;0;0;340;0;0;0;285;0;112;66;383;0;0;0;0;0;66;0;0;0;66;0;66;0;0;66;0;132;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;285;0;0;0;0;0;0;0;252;2386;13067;1164;4894;1595;616;0;0;0;0;0;0;7581;4952;0;0;198;284;66;0;0;0;436;0;0;0;0;0;439;123;144;78;0;0;0;0;0;230;0;460;218;0
0;0;0;439;144;0;0;483;222;0;0;0;0;0;0;0;0;232;605;421;144;156;0;0;0;0;0;0;0;0;0;0;0;250;123;0;66;78;0;0;0;0;370;0;0;0;0;0;250;123;0;186;165;99;78;99;502;0;0;0;78;0;0;316;0;123;0;0;0;66;0;78;0;0;0;0;0;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;0;0;0;284;0;98;386;0;0;66;148;74;66;0;78;0;198;0;0;0;0;769;126;0;0;0;0;0;0;0;0;0;148;74;0;0;0;0;0;0
266;0;0;0;0;0;285;0;66;0;0;0;148;152;0;99;0;0;0;0;0;264;0;0;0;0;0;769;0;126;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;148;74;470;16215;17974;11672;1369;436;0;163;0;0;0;0;0;0;0;622;0;436;316;123;66;78;0;0;0;0;233;0;285;66;66;0;0;250;0;123;502;0;78;0;0;0;0;0;0;0;0;0;316;0;123;568;132;634;0;344;165;132;165;66;66;589;0;605;0;138;189;276;0;502;0;0;482;0;0;0;436;0;818;66;0;436;123;0;938;152;66
0;587;0;341;0;0;0;0;0;123;0;502;0;0;132;0;316;78;0;615;0;152;284;123;66;285;0;0;66;0;316;0;78;0;0;66;230;0;0;135;0;66;0;460;0;0;546;0;0;0;0;0;0;0;820;218;218;66;0;0;316;218;0;0;460;0;0;0;0;284;0;267;66;0;0;205;0;132;0;0;0;98;66;0;78;0;0;230;230;0;0;190;0;0;0;78;0;0;0;0;0;0;341;440;0;190;66;0;0;0;0;0;0;0;285;0;66;0;66;198;0;78;0;0;0;0;0;0;0;0;99;66;0;210;0
0;0;0;0;0;0;0;78;0;2407;11203;10594;611;0;0;0;5756;6539;523;0;0;0;370;66;230;218;0;0;0;0;0;0;0;998;559;156;78;0;0;0;0;0;284;0;370;66;0;373;0;0;189;0;0;78;230;0;0;0;66;230;132;0;0;66;0;0;250;123;0;436;66;0;78;0;0;0;0;316;0;341;0;0;456;0;0;78;0;436;0;370;66;0;0;964;0;230;0;293;0;0;0;66;186;218;0;438;0;0;0;0;0;488;0;132;0;436;197;74;292;456;0;316;0;0;0;296;779;586;135;0;0;0;0;0
