19
20
9
16
14
17
16
17
16
17
16
17
16
17
16
17
17
16
17
16
16
17
17
16
16
16
17
18
17
17
16
16
17
18
15
16
17
16
16
17
16
17
22
18
17
17
16
16
17
16
16
17
17
16
17
16
17
21
18
16
17
16
17
16
17
16
21
16
16
23
17
13
17
19
19
16
16
17
16
15
16
17
17
16
16
16
16
16
17
16
19
17
16
15
15
15
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
13
15
16
17
16
17
16
16
17
16
16
17
16
17
15
18
20
16
17
2


