0
0
0
0
0
8
52
50
34
51
52
52
50
53
50
52
53
41
52
46
17
49
45
50
50
56
50
47
46
53
52
52
50
51
53
52
52
50
53
50
52
53
50
48
50
48
33
52
50
51
55
50
52
50
52
52
50
54
50
49
51
52
50
45
52
56
48
50
52
50
54
50
51
53
43
40
50
52
50
47
54
42
52
27
51
52
52
48
17
53
53
52
50
52
51
53
51
51
52
47
54
50
52
50
52
54
45
48
50
52
52
29
45
51
52
52
52
50
53
50
52
53
50
41
51
56
50
52
51
51
54
50
50


