0;0;0;0;0;0;284;0;0;0;0;1188;0;0;0;0;0;0;0;436;0;0;436;0;382;436;0;152;284;0;0;0;0;0;0;0;0;0;316;0;218;451;0;0;0;0;178;351;0;0;0;0;382;0;0;370;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;112;0;436;190;0;0;382;0;0;0;0;0;0;0;0;0;0;0;0;351;316;436;0;0;0;436;0;0;0;0;0;436;0;0;382;0;0;0;0;436;0;0;0;0;0;436;0;436;818;0;0;0;0;0;0;0;436;546;0;0;0
0;0;0;382;0;196;66;0;0;0;0;0;285;177;0;0;436;382;0;448;152;284;0;0;0;436;0;218;218;436;0;382;0;0;370;0;0;0;0;178;177;0;0;0;316;0;0;370;436;0;436;0;0;0;0;351;436;218;600;0;0;177;218;395;0;0;0;0;0;0;0;0;382;0;436;436;0;0;0;0;0;0;0;0;0;436;382;0;0;0;370;152;218;0;186;165;0;0;0;316;0;370;0;0;304;0;0;0;0;0;0;0;0;382;0;436;0;0;11965;707;0;0;0;208;66;0;0;382;0;401;66;0;0;0
316;201;0;218;218;0;436;0;0;0;0;0;0;0;382;0;0;0;0;0;0;0;0;0;186;164;0;0;494;0;0;0;0;0;0;0;0;370;66;436;0;0;752;0;0;0;0;0;0;0;0;0;0;0;152;468;66;0;0;0;0;0;0;0;721;178;0;0;0;316;0;0;0;0;0;0;0;0;0;370;0;0;0;316;185;0;0;0;0;0;0;0;0;0;0;0;0;620;0;0;0;0;0;0;0;0;351;0;0;436;316;66;0;0;0;0;0;600;284;0;370;66;218;403;382;0;436;0;0;436;0;0;184;0
0;0;436;0;0;436;0;0;351;436;0;0;316;1110;0;0;0;0;0;540;448;0;546;0;436;0;468;600;0;436;218;218;0;436;218;218;0;436;218;218;382;218;218;436;0;0;0;436;436;351;436;436;0;0;382;0;0;0;436;0;0;0;0;0;0;725;0;127;255;0;0;0;436;0;0;0;0;0;0;0;0;382;0;0;436;0;436;0;0;0;351;237;0;0;436;382;436;0;0;0;0;0;436;218;218;0;436;0;0;752;0;448;0;0;0;436;436;0;0;321;0;436;329;255;152;583;0;625;0;0;476;404;367;0
203;0;0;0;0;0;0;0;0;0;818;0;436;0;0;0;436;235;313;528;787;700;0;436;382;0;0;0;0;0;370;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;251;722;0;0;0;0;0;0;0;0;351;0;436;0;818;0;152;284;230;218;0;0;0;0;0;436;0;0;382;0;0;0;370;0;0;436;0;0;0;0;0;0;382;0;206;229;66;0;0;0;0;630;0;0;152;218;316;0;370;334;0;0;0;0;0;0;370;0;0;316;0;0;436;0;0;0;436;0;0;331;0;215;502
203;0;0;382;0;0;884;218;218;0;218;218;0;0;218;218;628;436;0;0;436;0;304;0;0;284;0;732;0;784;628;201;436;0;0;0;0;436;0;351;436;0;436;0;382;0;0;152;284;0;242;538;218;631;436;0;0;0;965;0;0;0;0;0;0;0;0;0;0;0;305;582;178;0;0;0;0;0;203;0;578;305;0;201;0;564;436;218;218;0;0;617;0;0;178;436;177;436;383;382;572;872;0;0;0;0;302;0;0;0;436;205;0;382;370;0;0;436;436;0;0;0;352;292;0;330;763;304;448;0;436;322;0;0
0;213;291;370;201;0;614;0;0;436;0;0;0;382;152;284;0;436;0;0;0;186;601;614;0;436;382;0;436;0;177;0;218;218;0;0;0;0;0;218;904;0;448;0;0;202;0;0;436;0;0;436;0;0;382;0;0;0;0;0;436;0;218;569;0;0;0;316;66;0;436;0;0;0;178;370;66;436;0;202;436;1057;0;0;275;839;284;0;436;0;4163;2543;0;0;0;382;0;0;0;673;0;359;0;0;0;436;0;436;0;382;0;370;0;0;0;0;0;0;0;0;0;0;236;316;370;0;0;348;0;201;0;0;0;0
0;0;0;382;66;556;830;0;284;196;0;0;201;0;0;0;0;0;0;0;316;370;0;0;448;0;0;0;218;218;436;0;0;218;818;218;0;200;436;486;351;0;0;0;0;0;0;382;0;436;0;0;0;0;199;199;436;436;0;300;0;668;0;201;0;0;0;0;370;273;0;0;0;0;278;628;0;0;448;317;0;351;0;0;319;0;0;0;0;316;0;0;0;0;370;370;0;0;0;0;0;0;127;189;0;0;0;0;370;0;0;0;0;370;0;0;316;0;0;0;181;0;285;177;573;0;178;436;436;798;382;0;0;0
858;201;312;0;0;370;279;230;218;448;286;0;0;152;1114;749;0;436;0;0;788;436;0;0;436;0;0;316;66;0;218;218;0;0;0;436;0;0;436;436;0;818;0;0;0;0;0;0;0;0;0;0;0;152;284;0;382;370;0;0;0;908;0;0;0;0;0;0;370;534;654;0;218;218;0;0;0;866;0;0;436;0;752;66;214;292;582;255;66;299;0;294;0;0;0;0;316;0;0;0;0;218;569;436;436;289;0;204;0;202;382;0;0;0;476;0;0;0;0;0;0;0;0;0;316;281;206;66;0;296;232;0;436;0
0;0;0;0;352;0;292;0;0;0;0;202;588;443;308;370;0;286;500;78;0;0;0;0;686;0;632;0;0;230;218;0;0;0;0;0;0;0;0;127;419;855;0;0;0;120;231;278;0;202;0;0;436;382;788;0;298;0;0;0;0;638;0;436;0;0;0;626;0;350;0;152;284;448;0;436;136;66;291;436;0;702;0;436;0;0;0;752;278;308;0;0;0;0;436;382;0;308;0;0;436;436;0;0;436;0;0;370;448;0;0;370;0;0;654;436;218;436;152;636;0;0;818;0;0;0;0;436;351;0;0;0;0;0
